./pdb/g2/pdb4g2y.ent	CYCLOPENTA[D]PYRIMIDIN-4-ONE
./pdb/g2/pdb2g28.ent	ION
./pdb/g2/pdb2g28.ent	3-[(4-AMINO-2-METHYLPYRIMIDIN-5-YL)METHYL]-2-{(1S)-1-
./pdb/g2/pdb2g28.ent	HYDROXY-1-[(R)-HYDROXY(METHOXY)PHOSPHORYL]ETHYL}-5-(2-
./pdb/g2/pdb2g28.ent	{[(S)-HYDROXY(PHOSPHONOOXY)PHOSPHORYL]OXY}ETHYL)-4-
./pdb/g2/pdb2g28.ent	METHYL-1,3-THIAZOL-3-IUM
./pdb/g2/pdb5g25.ent	GLYCEROL
./pdb/g2/pdb4g2l.ent	ION
./pdb/g2/pdb4g2l.ent	ION
./pdb/g2/pdb4g2l.ent	1-CYCLOPENTYL-6-{(1R)-1-[3-(PYRIMIDIN-2-YL)AZETIDIN-1-
./pdb/g2/pdb4g2l.ent	YL]ETHYL}-1,5-DIHYDRO-4H-PYRAZOLO[3,4-D]PYRIMIDIN-4-
./pdb/g2/pdb4g2l.ent	ONE
./pdb/g2/pdb3g25.ent	SELENOMETHIONINE
./pdb/g2/pdb3g25.ent	GLYCEROL
./pdb/g2/pdb3g25.ent	ION
./pdb/g2/pdb3g25.ent	ION
./pdb/g2/pdb2g20.ent	N-(MORPHOLIN-4-YLSULFONYL)-L-PHENYLALANYL-3-(2-AMINO-
./pdb/g2/pdb2g20.ent	1,3-THIAZOL-4-YL)-N-{(1R,2R,3S)-1-[(1R)-CYCLOHEX-3-EN-
./pdb/g2/pdb2g20.ent	1-YLMETHYL]-2,3-DIHYDROXY-5-METHYLHEXYL}-L-ALANINAMIDE
./pdb/g2/pdb6g2n.ent	S,S-(2-HYDROXYETHYL)THIOCYSTEINE
./pdb/g2/pdb6g2n.ent	ION
./pdb/g2/pdb6g2n.ent	[(2~{R},4~{A}~{R},6~{R},7~{A}~{R})-6-[2,4-
./pdb/g2/pdb6g2n.ent	BIS(OXIDANYLIDENE)-5-[(~{E})-3-PHOSPHONOPROP-1-
./pdb/g2/pdb6g2n.ent	ENYL]PYRIMIDIN-1-YL]-2-PHENYL-4~{A},6,7,7~{A}-
./pdb/g2/pdb6g2n.ent	TETRAHYDRO-4~{H}-FURO[3,2-D][1,3]DIOXIN-2-
./pdb/g2/pdb6g2n.ent	ACID
./pdb/g2/pdb3g22.ent	URIDINE-5'-MONOPHOSPHATE
./pdb/g2/pdb1g2v.ent	THYMIDINE-5'-TRIPHOSPHATE
./pdb/g2/pdb1g2b.ent	ION
